,Name,Country,revid,0,Population,article_quality
44509,Jules Ajodhia,Suriname,804395420,Stub,576000,Stub
44510,Dési Bouterse,Suriname,804688483,B,576000,B
44511,Paul Somohardjo,Suriname,806605746,Stub,576000,Stub
44512,Ronnie Brunswijk,Suriname,806605867,Start,576000,Start
44513,Rashied Doekhi,Suriname,806605885,Start,576000,Start
44514,List of Nigerien politicians,Niger,701961167,Stub,18884462,Stub
44515,Aliou Mahamidou,Niger,729036678,Stub,18884462,Stub
44516,Women in Niger,Niger,732698569,Start,18884462,Start
44517,Ousmane Issoufou Oubandawaki,Niger,746641174,C,18884462,C
44518,Amadou Salifou,Niger,746641769,Start,18884462,Start
44519,Saloum Traoré,Niger,747227236,Stub,18884462,Stub
44520,Ouhoumoudou Mahamadou,Niger,748960302,Start,18884462,Start
44521,Abdou Daouda,Niger,749475623,Stub,18884462,Stub
44522,Oumarou Sidikou,Niger,749664506,Start,18884462,Start
44523,Seyni Kountché,Niger,756436639,Start,18884462,Start
44524,Mounkaïla Aïssata,Niger,757077664,Stub,18884462,Stub
44525,Ide Oumarou,Niger,763559398,Stub,18884462,Stub
44526,Hadiza Moussa Gros,Niger,766803816,Stub,18884462,Stub
44527,Issoufou Sidibé,Niger,767204330,Start,18884462,Start
44528,Template:NigerPresidents,Niger,770536775,Stub,18884462,Stub
44529,Template:NigerPMs,Niger,770797163,Start,18884462,Start
44530,Ibrahim Yacouba,Niger,773226859,Start,18884462,Start
44531,Mohamed Abdoulahi,Niger,778186444,Stub,18884462,Stub
44532,Karidjo Mahamadou,Niger,778325159,Start,18884462,Start
44533,Djibo Bakary,Niger,779415449,Stub,18884462,Stub
44534,Kalla Ankourao,Niger,779898518,Start,18884462,Start
44535,Mariama Hima,Niger,780526256,C,18884462,C
44536,Zodi Ikhia,Niger,780755271,Start,18884462,Start
44537,Marou Amadou,Niger,781087640,Stub,18884462,Stub
44538,Mano Dayak,Niger,781326060,Stub,18884462,Stub
44539,Mahamadou Danda,Niger,782969036,C,18884462,C
44540,Mahamane Saley,Niger,782969411,Stub,18884462,Stub
44541,Barcourgné Courmo,Niger,783597234,Start,18884462,Start
44542,Mahamane Ousmane,Niger,787345927,C,18884462,C
44543,Moumouni Adamou Djermakoye,Niger,787351488,C,18884462,C
44544,Mamane Oumarou,Niger,787467191,Stub,18884462,Stub
44545,Ali Saibou,Niger,787915396,Start,18884462,Start
44546,Issaka Souna,Niger,788005295,Stub,18884462,Stub
44547,Abdou Labo,Niger,788266817,C,18884462,C
44548,Hama Amadou,Niger,788423448,GA,18884462,GA
44549,Ali Lamine Zeine,Niger,788476152,Start,18884462,Start
44550,Moussa Moumouni Djermakoye,Niger,788476782,C,18884462,C
44551,Sanoussi Jackou,Niger,788531680,C,18884462,C
44552,Seyni Oumarou,Niger,788536914,C,18884462,C
44553,Amadou Ali Djibo,Niger,788737448,Start,18884462,Start
44554,Amadou Cheiffou,Niger,788737626,C,18884462,C
44555,Amadou Cissé,Niger,788737634,C,18884462,C
44556,Yacouba Sido,Niger,788825708,Stub,18884462,Stub
44557,Oumar Ba,Niger,788827164,Stub,18884462,Stub
44558,Mohamadou Djibrilla Maïga,Niger,788827251,Stub,18884462,Stub
44559,Issoufou Saidou-Djermakoye,Niger,788828189,Stub,18884462,Stub
44560,Hamani Diori,Niger,789125839,C,18884462,C
44561,Ilguilas Weila,Niger,789936677,Start,18884462,Start
44562,Aïchatou Mindaoudou,Niger,790174856,Start,18884462,Start
44563,Boukary Adji,Niger,792030177,Stub,18884462,Stub
44564,Brigi Rafini,Niger,792319498,C,18884462,C
44565,Aminatou Maïga Touré,Niger,792860528,Stub,18884462,Stub
44566,Aïchatou Boulama Kané,Niger,792860712,Start,18884462,Start
44567,Maman Sambo Sidikou,Niger,792929200,Stub,18884462,Stub
44568,Abdoulaye Hamani Diori,Niger,793666413,C,18884462,C
44569,Salou Djibo,Niger,793822837,Start,18884462,Start
44570,List of Prime Ministers of Niger,Niger,794389558,Start,18884462,Start
44571,Albadé Abouba,Niger,794650433,C,18884462,C
44572,André Salifou,Niger,796049535,C,18884462,C
44573,Ali Badjo Gamatié,Niger,796630100,C,18884462,C
44574,Hamid Algabid,Niger,796644914,C,18884462,C
44575,Issa Lamine,Niger,796657167,C,18884462,C
44576,Hassoumi Massaoudou,Niger,797819561,Start,18884462,Start
44577,List of heads of state of Niger,Niger,798200725,Start,18884462,Start
44578,Daouda Marté,Niger,798942138,Start,18884462,Start
44579,Mamadou Tandja,Niger,799015527,GA,18884462,GA
44580,Mohamed Bazoum,Niger,799022189,C,18884462,C
44581,Nassirou Sabo,Niger,799083117,Stub,18884462,Stub
44582,Template:Niger-politician-stub,Niger,799375764,Stub,18884462,Stub
44583,Template:Niger-mayor-stub,Niger,799375888,Stub,18884462,Stub
44584,Daouda Malam Wanké,Niger,800429627,Start,18884462,Start
44585,Souley Abdoulaye,Niger,800651407,C,18884462,C
44586,Falké Bacharou,Niger,802704651,Start,18884462,Start
44587,Foumakoye Gado,Niger,803816260,C,18884462,C
44588,Mariama Gamatié Bayard,Niger,803851630,Start,18884462,Start
44589,Ibrahim Hassane Mayaki,Niger,804977832,C,18884462,C
44590,Abdou Sidikou,Niger,805353212,Start,18884462,Start
44591,Mahamadou Issoufou,Niger,806155068,GA,18884462,GA
44592,Ibrahim Baré Maïnassara,Niger,807173940,C,18884462,C
44593,Habi Mahamadou Salissou,Niger,807388274,C,18884462,C
44594,Claude Lise,Martinique,703216645,Stub,379000,Stub
44595,President of the General Council of Martinique,Martinique,705428274,Stub,379000,Stub
44596,Jean Maran,Martinique,713974388,Stub,379000,Stub
44597,Serge Larcher,Martinique,715489433,Stub,379000,Stub
44598,Leona Gabriel,Martinique,717349591,Stub,379000,Stub
44599,Henri Agarande,Martinique,720040766,Stub,379000,Stub
44600,Philippe Edmond-Mariette,Martinique,720051482,Stub,379000,Stub
44601,Guy Lordinot,Martinique,720051522,Stub,379000,Stub
44602,Anicet Turinay,Martinique,720051537,Stub,379000,Stub
44603,Michel Renard,Martinique,720059715,Stub,379000,Stub
44604,Jean Silvandre,Martinique,720059792,Stub,379000,Stub
44605,Marie-Joseph Pernock,Martinique,720116944,Stub,379000,Stub
44606,Camille Darsières,Martinique,720127025,Stub,379000,Stub
44607,Homère Clément,Martinique,720127121,Stub,379000,Stub
44608,Emmanuel Véry-Hermence,Martinique,728154475,Stub,379000,Stub
44609,List of Presidents of the Regional Council of Martinique,Martinique,732059763,Stub,379000,Stub
44610,André Lesueur,Martinique,732488768,Stub,379000,Stub
44611,Louis Henri de Gueydon,Martinique,741659376,Start,379000,Start
44612,Cyrille Bissette,Martinique,745174732,B,379000,B
44613,Georges Marie Anne,Martinique,746619744,Stub,379000,Stub
44614,Victor Mazuline,Martinique,748274199,Stub,379000,Stub
44615,Maurice Antiste,Martinique,767223939,Stub,379000,Stub
44616,Victor Sévère,Martinique,773080765,Stub,379000,Stub
44617,Étienne Mentor,Martinique,787128336,Start,379000,Start
44618,Henry Lémery,Martinique,788271645,GA,379000,GA
44619,Alfred Almont,Martinique,788793894,Stub,379000,Stub
44620,Louis-Joseph Manscour,Martinique,788807319,Stub,379000,Stub
44621,Thélus Léro,Martinique,788825794,Stub,379000,Stub
44622,Raphaël Etifier,Martinique,788825979,Stub,379000,Stub
44623,Paul Symphor,Martinique,788827072,Stub,379000,Stub
44624,Alfred Marie-Jeanne,Martinique,789854706,Stub,379000,Stub
44625,Emile Capgras,Martinique,801319110,Stub,379000,Stub
44626,Alexandre de Beauharnais,Martinique,802657786,C,379000,C
44627,Henry Jean-Baptiste,Martinique,806431975,Stub,379000,Stub
44628,Mohamed Lemine Ch'bih Ould Cheikh Melainine,Mauritania,703331074,C,3641288,C
44629,Mahfoud Ould Lemrabott,Mauritania,709881634,Stub,3641288,Stub
44630,Mohamed Ali Ould Sidi Mohamed,Mauritania,710585042,Stub,3641288,Stub
44631,Boulah Ould Mogueye,Mauritania,714679821,Stub,3641288,Stub
44632,Thiam Diombar,Mauritania,753520558,Stub,3641288,Stub
44633,Mohamed Ould Maaouya,Mauritania,753520648,Stub,3641288,Stub
44634,Hmeida Ould Ahmed Taleb,Mauritania,753520814,Stub,3641288,Stub
44635,Mohamed Saleck Ould Mohamed Lemine,Mauritania,753521202,Start,3641288,Start
44636,Mohamed Ould Tolba,Mauritania,753521455,Stub,3641288,Stub
44637,Tijani Ould Kerim,Mauritania,753521590,Stub,3641288,Stub
44638,Aïssata Kane,Mauritania,757540189,C,3641288,C
44639,Vatma Vall Mint Soueina,Mauritania,765151552,Start,3641288,Start
44640,Maty Mint Hamady,Mauritania,769539114,Start,3641288,Start
44641,Mustafa Ould Salek,Mauritania,771200337,Start,3641288,Start
44642,Mohamed Mahmoud Ould Louly,Mauritania,771200378,Stub,3641288,Stub
44643,Sidi Mohamed Ould Boubacar,Mauritania,771201755,Start,3641288,Start
44644,Mohamed Lemine Ould Guig,Mauritania,771202222,Start,3641288,Start
44645,Zeine Ould Zeidane,Mauritania,771204325,C,3641288,C
44646,Cheikh El Avia Ould Mohamed Khouna,Mauritania,771205069,GA,3641288,GA
44647,Sghair Ould M'Bareck,Mauritania,771205200,Start,3641288,Start
44648,Malouma,Mauritania,780340163,FA,3641288,FA
44649,Abdallahi Hassen Ben Hmeida,Mauritania,787384913,Stub,3641288,Stub
44650,Ahmed Ould Teguedi,Mauritania,788271171,Start,3641288,Start
44651,Mohamed Khouna Ould Haidalla,Mauritania,789379318,C,3641288,C
44652,Ahmed Ould Bouceif,Mauritania,790104672,Stub,3641288,Stub
44653,Mohamed Mahmoud Ould Mohamed Lemine,Mauritania,794189728,Stub,3641288,Stub
44654,Moktar Ould Daddah,Mauritania,794265900,C,3641288,C
44655,Template:MauritanianPresidents,Mauritania,794393403,Stub,3641288,Stub
44656,Template:MauritaniaPMs,Mauritania,794394264,Stub,3641288,Stub
44657,Ba Mamadou Mbaré,Mauritania,794712373,Start,3641288,Start
44658,Ismail Ould Cheikh Ahmed,Mauritania,795200199,Stub,3641288,Stub
44659,List of Prime Ministers of Mauritania,Mauritania,796231359,Start,3641288,Start
44660,List of heads of state of Mauritania,Mauritania,796231383,Start,3641288,Start
44661,Yahya Ould Hademine,Mauritania,796867847,Start,3641288,Start
44662,Maaouya Ould Sid'Ahmed Taya,Mauritania,798828126,C,3641288,C
44663,Template:Mauritania-politician-stub,Mauritania,799375304,Stub,3641288,Stub
44664,Template:Mauritania-diplomat-stub,Mauritania,799378736,Stub,3641288,Stub
44665,Naha Mint Mouknass,Mauritania,800518361,Start,3641288,Start
44666,Yahya Ould Ahmed El Waghef,Mauritania,801306553,C,3641288,C
44667,Zeidane Ould Hmeida,Mauritania,801332183,Stub,3641288,Stub
44668,Mohamed Ould Abdel Aziz,Mauritania,801460816,GA,3641288,GA
44669,Horma Ould Babana,Mauritania,802941674,C,3641288,C
44670,Ely Ould Mohamed Vall,Mauritania,803518946,C,3641288,C
44671,Sidi Ould Cheikh Abdallahi,Mauritania,804100365,C,3641288,C
44672,Moulaye Ould Mohamed Laghdaf,Mauritania,804584210,C,3641288,C
44673,Sid Ahmed Ould Bneijara,Mauritania,805036203,Stub,3641288,Stub
44674,Mohamed Mahmoud Ould Mohamedou,Mauritania,805569613,GA,3641288,GA
44675,Biram Dah Abeid,Mauritania,806086109,C,3641288,C
44676,Ahmed Salim Ould Sidi,Mauritania,806508319,Stub,3641288,Stub
44677,Fatimatou Abdel Malick,Mauritania,807312657,Start,3641288,Start
44678,Mintata Mint Hedeid,Mauritania,807312837,Stub,3641288,Stub
44679,Mariam Mint Ahmed Aicha,Mauritania,807319659,Stub,3641288,Stub
44680,Nzo Ekangaki,Cameroon,703442039,Start,23739000,Start
44681,Samuel Efoua Mbozo'o,Cameroon,707534982,Start,23739000,Start
44682,Ruben Um Nyobé,Cameroon,707807409,Stub,23739000,Stub
44683,Jean-Marie Atangana Mebara,Cameroon,709819849,Start,23739000,Start
44684,Jean Bernard Sindeu,Cameroon,710585993,Stub,23739000,Stub
44685,André Ngongang Ouandji,Cameroon,714643674,Stub,23739000,Stub
44686,Hamadou Moustapha,Cameroon,715794348,C,23739000,C
44687,Maikano Abdoulaye,Cameroon,717343578,C,23739000,C
44688,Jean-Baptiste Baskouda,Cameroon,717652232,Stub,23739000,Stub
44689,Emile Andze Andze,Cameroon,717652671,Start,23739000,Start
44690,Ephraim Fombi,Cameroon,717889508,Stub,23739000,Stub
44691,Antoine Ntsimi,Cameroon,718522692,Start,23739000,Start
44692,Njomgang Isaac,Cameroon,720045389,Start,23739000,Start
44693,Elvis Ngolle Ngolle,Cameroon,726559818,Start,23739000,Start
44694,First Lady of Cameroon,Cameroon,729190563,Stub,23739000,Stub
44695,Titus Edzoa,Cameroon,731230666,Start,23739000,Start
44696,Patrick Nwakamma Ottih,Cameroon,734957625,Start,23739000,Start
44697,Victor Anomah Ngu,Cameroon,734986554,Start,23739000,Start
44698,Edouard Nomo-Ongolo,Cameroon,743755003,Stub,23739000,Stub
44699,Françoise Foning,Cameroon,743770874,Start,23739000,Start
44700,Jean-Baptiste Beleoken,Cameroon,743803777,Start,23739000,Start
44701,Laurent Esso,Cameroon,743942200,Start,23739000,Start
44702,Marcel Niat Njifenji,Cameroon,743958341,C,23739000,C
44703,William Eteki Mboumoua,Cameroon,746852180,C,23739000,C
44704,Ousmane Mey,Cameroon,747076268,Start,23739000,Start
44705,Jean-Jacques Ekindi,Cameroon,747538707,C,23739000,C
44706,Adolphe Moudiki,Cameroon,749002981,C,23739000,C
44707,René Sadi,Cameroon,749065581,C,23739000,C
44708,Pierre Hélé,Cameroon,749326589,Start,23739000,Start
44709,Tikela Kemone,Cameroon,749369233,Start,23739000,Start
44710,Charles Assalé,Cameroon,750135777,Stub,23739000,Stub
44711,Imbia Sylvester Itoe,Cameroon,750159107,Stub,23739000,Stub
44712,Template:CameroonPMs,Cameroon,755234345,Stub,23739000,Stub
44713,Kah Walla,Cameroon,759453694,GA,23739000,GA
44714,Seidou Njimoluh Njoya,Cameroon,761705332,Start,23739000,Start
44715,Théophile Abega,Cameroon,765431665,Start,23739000,Start
44716,Elisabeth Tankeu,Cameroon,766225355,Stub,23739000,Stub
44717,Isabelle Ebanda,Cameroon,768508981,Start,23739000,Start
44718,Bernard Fonlon,Cameroon,768924887,Start,23739000,Start
44719,Léonard-Claude Mpouma,Cameroon,769256407,Start,23739000,Start
44720,Ama Tutu Muna,Cameroon,769391131,Start,23739000,Start
44721,Joseph Mbah Ndam,Cameroon,770396740,Stub,23739000,Stub
44722,Henri Eyebe Ayissi,Cameroon,770532297,Start,23739000,Start
44723,Louis-Paul Motazé,Cameroon,770532803,Start,23739000,Start
44724,Séraphin Magloire Fouda,Cameroon,770533562,Start,23739000,Start
44725,Sadou Hayatou,Cameroon,773206145,Stub,23739000,Stub
44726,Simon Achidi Achu,Cameroon,773206192,C,23739000,C
44727,Peter Mafany Musonge,Cameroon,773206269,Start,23739000,Start
44728,Issa Tchiroma,Cameroon,776609126,C,23739000,C
44729,Joseph Charles Doumba,Cameroon,777481936,Start,23739000,Start
44730,Yaou Aïssatou,Cameroon,779394639,Start,23739000,Start
44731,François Sengat-Kuo,Cameroon,782430310,Stub,23739000,Stub
44732,Augustine Ngom Jua,Cameroon,784730351,Stub,23739000,Stub
44733,Vincent de Paul Ahanda,Cameroon,784732576,Stub,23739000,Stub
44734,Simon Pierre Tchoungui,Cameroon,784732980,C,23739000,C
44735,Jean Nkuete,Cameroon,785490895,C,23739000,C
44736,Jacques-Roger Booh-Booh,Cameroon,786144366,Start,23739000,Start
44737,Paul Pondi,Cameroon,787357515,C,23739000,C
44738,Adamou Ndam Njoya,Cameroon,787629088,C,23739000,C
44739,Pierre Moukoko Mbonjo,Cameroon,788025475,Stub,23739000,Stub
44740,Jean-Bernard Ndongo Essomba,Cameroon,788428146,C,23739000,C
44741,Alphonse Siyam Siwe,Cameroon,788672220,Start,23739000,Start
44742,Pierre Ngayewang,Cameroon,788826062,Stub,23739000,Stub
44743,Pierre Kotouo,Cameroon,788826083,Stub,23739000,Stub
44744,Charles Okala,Cameroon,788828854,Stub,23739000,Stub
44745,Arouna N'Joya,Cameroon,788828984,Stub,23739000,Stub
44746,André-Marie Mbida,Cameroon,789131611,B,23739000,B
44747,Roger Nkodo Dang,Cameroon,790170586,Stub,23739000,Stub
44748,Salomon Tandeng Muna,Cameroon,790307065,Stub,23739000,Stub
44749,Bernard Muna,Cameroon,791242629,Start,23739000,Start
44750,Cavayé Yéguié Djibril,Cameroon,793382831,C,23739000,C
44751,Christopher Nsahlai,Cameroon,794242364,Start,23739000,Start
44752,Philémon Yang,Cameroon,794274189,C,23739000,C
44753,Template:CameroonPresidents,Cameroon,794542981,Stub,23739000,Stub
44754,List of Prime Ministers of Cameroon,Cameroon,794545357,Start,23739000,Start
44755,List of Presidents of Cameroon,Cameroon,794546738,Start,23739000,Start
44756,Augustin Kontchou Kouomegni,Cameroon,795949797,Start,23739000,Start
44757,Mbonda Elie,Cameroon,796690909,Stub,23739000,Stub
44758,Silikam néé Manamourou,Cameroon,796730895,Stub,23739000,Stub
44759,Paul Abine Ayah,Cameroon,798291552,Start,23739000,Start
44760,Marie-Thérèse Assiga Ahanda,Cameroon,798483594,Start,23739000,Start
44761,Delphine Zanga Tsogo,Cameroon,798491134,Start,23739000,Start
44762,Dakolé Daïssala,Cameroon,798713402,C,23739000,C
44763,Ntyam Mengue,Cameroon,800569000,Start,23739000,Start
44764,E. M. L. Endeley,Cameroon,800712379,Start,23739000,Start
44765,Edgar Alain Mebe Ngo'o,Cameroon,801033169,Start,23739000,Start
44766,Zacharie Perevet,Cameroon,801328741,Start,23739000,Start
44767,Bello Bouba Maigari,Cameroon,801446916,C,23739000,C
44768,Ephraïm Inoni,Cameroon,801804097,Start,23739000,Start
44769,Augustin Frédéric Kodock,Cameroon,801861749,C,23739000,C
44770,Essomba Tsoungui Elie Victor,Cameroon,802064670,Stub,23739000,Stub
44771,Ahmadou Ahidjo,Cameroon,802587062,C,23739000,C
44772,Ferdinand Oyono,Cameroon,803005517,C,23739000,C
44773,Maurice Kamto,Cameroon,803454667,Stub,23739000,Stub
44774,Luc Ayang,Cameroon,803644794,Start,23739000,Start
44775,John Ngu Foncha,Cameroon,803928072,Stub,23739000,Stub
44776,Amadou Ali,Cameroon,804017918,Start,23739000,Start
44777,Félix-Roland Moumié,Cameroon,804471767,Start,23739000,Start
44778,Hamadjoda Adjoudji,Cameroon,804722658,Start,23739000,Start
44779,Garga Haman Adji,Cameroon,804776352,C,23739000,C
44780,Francis Nkwain,Cameroon,805997683,Stub,23739000,Stub
44781,Célestine Ketcha Courtès,Cameroon,806289328,C,23739000,C
44782,Henri Hogbe Nlend,Cameroon,806649445,Start,23739000,Start
44783,Grégoire Owona,Cameroon,806876396,C,23739000,C
44784,Paul Biya,Cameroon,807325577,B,23739000,B
44785,Isabelle Bassong,Cameroon,807422778,Start,23739000,Start
44786,Mohlabi Tsekoa,Lesotho,703719281,Start,1924381,Start
44787,Ntlhoi Motsamai,Lesotho,753538700,C,1924381,C
44788,Pontso Sekatle,Lesotho,769776475,Start,1924381,Start
44789,David Mitchell (lawyer),Lesotho,776933152,C,1924381,C
44790,'Mantšebo,Lesotho,780923508,C,1924381,C
44791,Mothetjoa Metsing,Lesotho,786347645,Start,1924381,Start
44792,Ntsu Mokhehle,Lesotho,787292376,Start,1924381,Start
44793,Monyane Moleleki,Lesotho,789844915,Start,1924381,Start
44794,Malebaka Flory Bulane,Lesotho,790009799,Stub,1924381,Stub
44795,Letuka Nkole,Lesotho,790009824,Stub,1924381,Stub
44796,Thabang Nyeoe,Lesotho,790009825,Stub,1924381,Stub
44797,Hae Phoofolo,Lesotho,790009829,Start,1924381,Start
44798,Elias Phisoana Ramaema,Lesotho,790009833,Start,1924381,Start
44799,Selometsi Baholo,Lesotho,790009840,Stub,1924381,Stub
44800,Sekhonyana Nehemia Maseribane,Lesotho,790009880,Stub,1924381,Stub
44801,Selibe Mochoboroane,Lesotho,790009952,Stub,1924381,Stub
44802,Oziel Hlalele Motaung,Lesotho,790009970,Stub,1924381,Stub
44803,List of Prime Ministers of Lesotho,Lesotho,791665253,Start,1924381,Start
44804,Kelebone Maope,Lesotho,792686563,Start,1924381,Start
44805,Khauhelo Deborah Raditapole,Lesotho,796668031,C,1924381,C
44806,Justin Lekhanya,Lesotho,796976046,Start,1924381,Start
44807,Leabua Jonathan,Lesotho,799585856,C,1924381,C
44808,Template:LesothoPMs,Lesotho,799948838,Stub,1924381,Stub
44809,Queen 'Mamohato of Lesotho,Lesotho,803242059,Start,1924381,Start
44810,Mphu Ramatlapeng,Lesotho,805153943,Stub,1924381,Stub
44811,Pakalitha Mosisili,Lesotho,805182184,C,1924381,C
44812,Lesao Lehohla,Lesotho,805522096,Start,1924381,Start
44813,Tom Thabane,Lesotho,807203102,C,1924381,C
44814,'Mamphono Khaketla,Lesotho,807284572,Start,1924381,Start
44815,'Matlelima Hlalele,Lesotho,807355596,Start,1924381,Start
44816,Salih Usar,Cyprus,705088060,Stub,1153000,Stub
44817,Osman Ertu?,Cyprus,705200468,Stub,1153000,Stub
44818,E?ref Vaiz,Cyprus,705202080,Stub,1153000,Stub
44819,Hüseyin Öztoprak,Cyprus,705202157,Stub,1153000,Stub
44820,Re?at Ça?lar,Cyprus,705878369,Stub,1153000,Stub
44821,Alekos Michaelides,Cyprus,712033621,Stub,1153000,Stub
44822,Template:Cyprus-mayor-stub,Cyprus,712584095,Stub,1153000,Stub
44823,Template:Cyprus-diplomat-stub,Cyprus,712584125,Stub,1153000,Stub
44824,Niyazi Manyera,Cyprus,713266622,Stub,1153000,Stub
44825,Antonis Georgiades,Cyprus,716653965,Stub,1153000,Stub
